#contig,AI05,AI15,AI20,AI28,AI40,AII05,AII15,AII20,AII28,AII40,AIII05,AIII15,AIII20,AIII28,AIII40
NODE_544_length_11960_cov_17_9225,0.0,114.309291181,250.022877093,51.2201694866,8.8754737048,0.0,312.714488852,268.234628589,82.8942446908,10.7704173,0.0,218.436946684,352.761063418,6.49597499396,7.02693454563
NODE_44_length_41957_cov_5_32841,0.0,0.0,0.0,23.2756534262,6.26948355318,0.0,0.0,0.0,35.3255283946,9.41978619163,0.0,0.0,0.0,7.22629170925,9.47108569194
NODE_415_length_14290_cov_4_02122,0.0,0.0,0.0,20.3576142799,5.51412408894,0.0,0.0,0.0,36.5610794673,6.99557650996,0.0,0.0,0.0,0.0,0.0
NODE_552_length_11883_cov_28_8351,0.0,0.0,5.70052159773,126.91753793,29.1946432928,0.0,0.0,0.0,218.80486268,27.1165168678,0.0,0.0,0.0,20.525743472,22.9575625528
NODE_499_length_12572_cov_10_8581,0.0,0.0,18.5516974803,53.1769722083,0.0,0.0,0.0,0.0,105.583455297,0.0,0.0,0.0,0.0,0.0,0.0
NODE_278_length_18280_cov_10_3914,0.0,0.0,0.0,39.9599713689,32.8959046676,0.0,0.0,0.0,65.315722612,35.809040155,0.0,0.0,0.0,0.0,33.1269771437
NODE_594_length_11483_cov_6_47086,0.0,0.0,0.0,29.3520408251,17.826483356,0.0,0.0,0.0,38.9760202001,21.7139924344,0.0,0.0,0.0,5.41971878194,15.7560457824
NODE_345_length_15979_cov_23_3149,0.0,0.0,0.0,61.1758324565,85.5066913518,0.0,0.0,0.0,86.3762522591,88.1373377121,0.0,0.0,0.0,9.03286463657,80.1332411539
NODE_279_length_18088_cov_73_0523,0.0,0.0,0.0,355.966445983,0.0,0.0,0.0,0.0,593.28916051,6.78778710868,0.0,0.0,0.0,70.2257178341,0.0
NODE_132_length_27882_cov_5_70981,0.0,0.0,0.0,27.6698770819,0.0,0.0,0.0,0.0,47.2879092342,0.0,0.0,0.0,0.0,5.41971878194,0.0
NODE_293_length_17544_cov_4_42558,0.0,0.0,0.0,14.281226881,12.0857514278,0.0,0.0,0.0,23.1946633179,18.4932567145,0.0,0.0,0.0,0.0,19.2476902772
NODE_103_length_31070_cov_3_91994,0.0,0.0,0.0,18.0575128351,0.0,0.0,0.0,0.0,30.6641311661,0.0,0.0,0.0,0.0,0.0,0.0
NODE_543_length_11964_cov_9_9324,0.0,0.0,0.0,33.2999761407,6.6471632853,0.0,0.0,0.0,57.0599949904,8.65789172025,0.0,0.0,0.0,7.30316715297,9.0346301301
NODE_492_length_12752_cov_5_5447,0.0,0.0,0.0,16.7873075596,0.0,0.0,0.0,0.0,37.2911778284,0.0,0.0,0.0,0.0,0.0,0.0
NODE_657_length_10628_cov_8_98657,0.0,0.0,5.3754918575,44.3541950246,92.7959101817,0.0,0.0,0.0,80.7039496075,117.435643293,0.0,0.0,0.0,7.30316715297,112.605534955
NODE_136_length_27617_cov_5_83285,0.0,0.0,62.3307032593,29.7296694205,60.7309009248,0.0,0.0,22.104452993,51.1630466892,72.2414485138,0.0,0.0,18.2817777392,5.11221700708,57.3066152697
NODE_454_length_13437_cov_12_9542,0.0,0.0,0.0,62.2743883704,13.369862517,0.0,0.0,0.0,119.567646983,15.411047262,0.0,0.0,0.0,7.4569180404,12.8754390743
NODE_225_length_20070_cov_60_4056,0.0,0.0,0.0,207.146449519,16.2779964543,0.0,0.0,0.0,318.772176738,18.908835517,0.0,0.0,0.0,0.0,13.8792868665
NODE_97_length_32094_cov_7_63423,0.0,0.0,0.0,39.8913116243,0.0,0.0,0.0,0.0,78.7383001738,0.0,0.0,0.0,0.0,10.3781849016,0.0
NODE_601_length_11329_cov_4_85764,0.0,0.0,0.0,15.3454529226,0.0,0.0,0.0,0.0,22.1275964825,0.0,0.0,0.0,0.0,0.0,0.0
NODE_521_length_12282_cov_10_3053,0.0,0.0,0.0,49.2633667649,0.0,0.0,0.0,0.0,93.5087516329,0.0,0.0,0.0,0.0,12.8766368223,0.0
NODE_466_length_13115_cov_4_10123,0.0,0.0,0.0,14.281226881,6.30725152639,0.0,0.0,0.0,27.5190920721,5.95662950353,0.0,0.0,0.0,0.0,0.0
NODE_338_length_16199_cov_14_1361,0.0,0.0,0.0,69.6896407894,0.0,0.0,0.0,0.0,137.426976124,0.0,0.0,0.0,0.0,6.99566537811,0.0
NODE_277_length_18286_cov_7_05074,0.0,0.0,30.5527955808,34.6731710331,9.78190506189,0.0,0.0,10.7250224226,67.0005649838,9.86999656109,0.0,0.0,9.52712361057,4.68940206664,7.72526344458
NODE_82_length_34631_cov_6_82016,0.0,2057.73633784,21.2769468406,24.5458587017,0.0,0.0,691.414217715,5.85331732215,60.5981639711,0.0,0.0,193.534751652,9.74782917683,0.0,0.0
NODE_431_length_14006_cov_3_69758,0.0,0.0,0.0,18.4694713028,0.0,0.0,0.0,0.0,24.5986986278,0.0,0.0,0.0,0.0,0.0,0.0
NODE_477_length_12967_cov_3_75232,0.0,0.0,0.0,18.4694713028,8.76216978517,0.0,0.0,0.0,33.8653316725,13.0214691473,0.0,0.0,0.0,0.0,8.37994678734
NODE_300_length_17306_cov_7_73532,0.0,0.0,0.0,38.758425838,0.0,0.0,0.0,0.0,101.764479255,0.0,0.0,0.0,0.0,0.0,0.0
NODE_547_length_11942_cov_56_5295,0.0,0.0,0.0,275.050936948,0.0,0.0,0.0,0.0,316.750365892,0.0,0.0,0.0,0.0,28.367038731,0.0
NODE_660_length_10597_cov_7_52751,0.0,0.0,0.0,35.1537892455,78.5196163076,0.0,0.0,0.0,58.8009987746,92.1545994703,0.0,0.0,0.0,9.99380768301,99.9919692177
NODE_427_length_14088_cov_8_16475,0.0,0.0,0.0,36.5956438825,0.0,0.0,0.0,0.0,71.9989306867,9.41978619163,0.0,0.0,0.0,0.0,0.0
NODE_203_length_21837_cov_18_6507,0.0,0.0,0.0,92.0383876632,0.0,0.0,0.0,0.0,171.404630621,0.0,0.0,0.0,0.0,19.6801135912,0.0
NODE_314_length_16812_cov_4_24444,0.0,0.0,0.0,21.2501909599,0.0,0.0,0.0,0.0,30.214839867,0.0,0.0,0.0,0.0,0.0,0.0
NODE_634_length_10918_cov_3_66124,0.0,0.0,0.0,18.4694713028,7.44029072275,0.0,0.0,0.0,26.3397024119,8.83104955466,0.0,0.0,0.0,0.0,5.80485897248
NODE_615_length_11115_cov_22_4972,0.0,0.0,51.2796920918,107.00621199,0.0,0.0,0.0,39.6644049594,193.869195578,4.84841936334,0.0,0.0,60.2894038522,12.4538218819,0.0
NODE_702_length_10115_cov_3_79026,0.0,0.0,0.0,18.5724609197,9.74413708868,0.0,0.0,0.0,43.8059016659,9.38515462475,0.0,0.0,0.0,0.0,8.86004790536
NODE_351_length_12978_cov_4_97841,0.0,0.0,0.0,11.843805947,27.268476659,0.0,0.0,0.0,17.185392192,28.6749373775,0.0,0.0,0.0,0.0,21.6918414235
NODE_509_length_10528_cov_6_21064,0.0,0.0,8.27575723179,16.2380296026,21.4899767576,0.0,0.0,0.0,28.0245447837,18.7010461157,0.0,0.0,0.0,0.0,16.0615646757
NODE_265_length_15392_cov_6_10758,0.0,0.0,0.0,0.0,33.6134961586,0.0,0.0,0.0,0.0,39.4107231106,0.0,0.0,0.0,0.0,29.3734593119
NODE_540_length_10199_cov_3_57364,0.0,0.0,0.0,0.0,19.5260421506,0.0,0.0,0.0,6.34623960031,18.8049408164,0.0,0.0,0.0,0.0,14.9704257711
NODE_515_length_10479_cov_4_97669,0.0,0.0,0.0,0.0,16.2402284811,0.0,0.0,0.0,0.0,14.8223106251,0.0,0.0,0.0,0.0,14.6649068778
NODE_88_length_26756_cov_9_56683,0.0,0.0,0.0,0.0,52.0820350593,0.0,0.0,0.0,0.0,65.765345507,0.0,0.0,0.0,0.0,42.4234806109
NODE_472_length_11007_cov_7_91901,0.0,0.0,0.0,0.0,32.3671530426,0.0,0.0,0.0,7.52562926055,33.177041072,0.0,0.0,0.0,0.0,21.0808036369
NODE_546_length_10152_cov_4_68684,0.0,0.0,0.0,105.255388503,15.333797124,0.0,0.0,0.0,180.78358649,40.6228279514,0.0,0.0,0.0,24.4079533797,34.8727993911
NODE_423_length_11717_cov_8_35183,0.0,0.0,0.0,70.1359291294,23.4539113646,0.0,0.0,0.0,126.868630594,29.09051618,0.0,0.0,0.0,0.0,19.9460191761
NODE_60_length_30556_cov_4_36245,0.0,0.0,0.0,6.69432510046,16.3157644276,0.0,0.0,0.0,11.8500580147,16.8309415042,0.0,0.0,0.0,0.0,13.050021299
NODE_319_length_13724_cov_5_09042,0.0,0.0,0.0,0.0,27.6839243643,0.0,0.0,0.0,0.0,34.6661984479,0.0,0.0,0.0,0.0,25.3580681429
NODE_346_length_13100_cov_5_42499,0.0,0.0,0.0,7.93020050362,29.6100909982,0.0,0.0,0.0,13.5910617989,40.6228279514,0.0,0.0,0.0,0.0,42.3361894985
NODE_480_length_10948_cov_4_06821,0.0,0.0,7.12565199716,11.1915383731,14.3518298205,0.0,0.0,0.0,19.4318486877,16.9694677717,0.0,0.0,0.0,0.0,12.7881479619
NODE_24_length_41993_cov_5_93576,0.0,0.0,0.0,0.0,31.4607216855,0.0,0.0,0.0,0.0,29.7138843839,0.0,0.0,0.0,0.0,29.4607504242
NODE_246_length_15897_cov_20_0679,0.0,0.0,0.0,0.0,56.1987441394,0.0,0.0,0.0,0.0,58.9429268315,0.0,0.0,0.0,0.0,50.0614529431
NODE_299_length_14422_cov_5_89316,0.0,0.0,0.0,32.1327604822,31.9894733105,0.0,0.0,0.0,53.4095031849,47.0989309582,0.0,0.0,0.0,8.68692513985,55.6480841347
NODE_238_length_16290_cov_6_29018,0.0,0.0,0.0,7.65556152514,22.9629277129,0.0,0.0,0.0,10.9514754165,24.2074652498,0.0,0.0,0.0,0.0,16.0179191195
NODE_122_length_23348_cov_5_77628,0.0,0.0,0.0,6.11071727119,23.9826629896,0.0,0.0,0.0,10.3898612925,26.4585170971,0.0,0.0,0.0,0.0,21.7354869797
NODE_338_length_13287_cov_4_2831,0.0,0.0,0.0,25.5070951264,22.81185582,0.0,0.0,0.0,36.2241109929,21.4023083325,0.0,0.0,0.0,0.0,18.6366524906
NODE_169_length_19871_cov_8_21215,0.0,0.0,0.0,0.0,26.550885168,0.0,0.0,0.0,0.0,25.5927279251,0.0,0.0,0.0,0.0,23.3503725585
NODE_309_length_14071_cov_3_75771,0.0,0.0,0.0,0.0,20.7723852666,0.0,0.0,0.0,0.0,24.0343074154,0.0,0.0,0.0,0.0,18.723943603
NODE_415_length_11783_cov_4_31165,0.0,0.0,0.0,6.17937701581,25.9843655698,0.0,0.0,0.0,8.92966457035,20.3979928929,0.0,0.0,0.0,0.0,23.7431825641
NODE_537_length_10303_cov_4_28972,0.0,0.0,0.0,0.0,23.3028394718,0.0,0.0,0.0,0.0,26.7355696321,0.0,0.0,0.0,0.0,19.8587280637
NODE_550_length_10130_cov_4_23921,0.0,0.0,5.57551015918,0.0,23.7182871771,0.0,0.0,0.0,0.0,25.5580963582,0.0,0.0,5.55442341774,0.0,23.8304736765
NODE_462_length_11131_cov_26_2813,0.0,0.0,0.0,62.3773779873,137.399886545,0.0,0.0,0.0,118.837548622,230.715498561,0.0,0.0,0.0,16.1054054584,187.283081586
NODE_370_length_12604_cov_3_75799,0.0,0.0,3.52532256701,6.65999522815,20.5080094541,0.0,0.0,0.0,12.0185422519,18.6664145489,0.0,0.0,0.0,0.0,17.3272858051
NODE_297_length_14486_cov_8_28134,0.0,0.0,0.0,8.27349922672,29.0813393732,0.0,0.0,0.0,14.2088373352,25.7312541926,0.0,0.0,0.0,0.0,24.179638126
NODE_302_length_14326_cov_4_56829,0.0,0.0,3166.76475898,105.015079396,15.7492448294,0.0,0.0,5918.1764408,189.657089648,39.4107231106,0.0,0.0,3823.79750411,11.608192001,30.0281426546
NODE_283_length_14775_cov_6_77242,0.0,0.0,0.0,82.7006623949,37.7679732119,0.0,0.0,0.0,134.618905504,42.8392482318,0.0,0.0,0.0,11.9925692196,30.8137626659
NODE_393_length_12178_cov_17_6317,0.0,0.0,0.0,276.939079925,92.4182304496,0.0,0.0,0.0,473.272222228,96.3796506298,0.0,0.0,0.0,26.9448430223,65.4683342761
NODE_539_length_10257_cov_5_71574,0.0,0.0,0.0,42.8093507706,31.6117935784,0.0,0.0,0.0,65.1472383749,57.9732429588,0.0,0.0,0.0,11.7619428885,51.7199840781
NODE_477_length_10968_cov_4_05067,0.0,0.0,0.0,0.0,13.7475422491,0.0,0.0,0.0,0.0,16.9348362048,0.0,0.0,0.0,0.0,15.1013624397
NODE_375_length_12476_cov_4_25835,0.0,0.0,0.0,0.0,23.2650714986,0.0,0.0,0.0,0.0,29.3329371482,0.0,0.0,0.0,0.0,25.3144225867
NODE_83_length_27349_cov_7_03865,0.0,0.0,0.0,0.0,38.2211888905,0.0,0.0,0.0,0.0,39.2375652762,0.0,0.0,0.0,0.0,32.0794837953
NODE_487_length_10862_cov_4_48052,0.0,0.0,0.0,0.0,24.5114146145,0.0,0.0,0.0,0.0,24.9000965874,0.0,0.0,0.0,0.0,18.5930069344
NODE_562_length_10058_cov_5_89543,0.0,0.0,0.0,0.0,30.7808981677,0.0,0.0,0.0,0.0,31.722515263,0.0,0.0,0.0,0.0,26.4492070475
NODE_85_length_26964_cov_21_2894,0.0,0.0,0.0,0.0,115.607766002,0.0,0.0,0.0,0.0,122.630378326,0.0,0.0,0.0,0.0,103.658195937
NODE_565_length_10026_cov_4_9995,0.0,0.0,0.0,0.0,16.0891565883,0.0,0.0,0.0,0.0,15.8612576315,0.0,0.0,0.0,0.0,11.2605534955
NODE_481_length_10946_cov_3_81287,0.0,0.0,7.17565657258,7.07195369587,22.3964081147,0.0,0.0,8.1073898313,10.2775384678,20.1209403579,0.0,0.0,0.0,0.0,17.9819691478
NODE_437_length_11584_cov_5_11007,0.0,0.0,0.0,0.0,25.8710616502,0.0,0.0,0.0,0.0,43.2548270344,0.0,0.0,0.0,0.0,35.0473816158
NODE_567_length_10012_cov_8_92859,0.0,0.0,0.0,0.0,45.5859436668,0.0,0.0,0.0,0.0,49.9733510093,0.0,0.0,0.0,0.0,33.4761415932
NODE_387_length_12308_cov_16_5393,0.0,0.0,0.0,20.4949337691,85.2423155393,0.0,0.0,0.0,32.9105876618,79.5833406925,0.0,0.0,0.0,0.0,77.5581533391
NODE_557_length_10073_cov_3_73987,0.0,0.0,0.0,0.0,20.319169588,0.0,0.0,0.0,0.0,23.2031498103,0.0,0.0,0.0,0.0,15.0577168835
NODE_398_length_12086_cov_9_41543,0.0,0.0,0.0,11.74081633,32.8959046676,0.0,0.0,0.0,17.3538764292,42.0080906267,0.0,0.0,0.0,0.0,27.976801514
NODE_316_length_13925_cov_4_762,0.0,0.0,39.478612293,17.5425647504,26.5886531412,0.0,0.0,33.5565955798,31.0572610528,33.0385148045,0.0,0.0,40.4626871491,0.0,20.862575856
NODE_517_length_10454_cov_4_48053,0.0,0.0,0.0,6.4883458666,24.5491825878,0.0,0.0,0.0,10.3336998802,26.0775698614,0.0,0.0,0.0,0.0,22.3465247662
NODE_286_length_14760_cov_13_7523,0.0,0.0,0.0,9.98999284222,40.8649470153,0.0,0.0,0.0,14.4334829848,36.2938820913,0.0,0.0,0.0,0.0,36.9241405317
NODE_259_length_15545_cov_9_67147,0.0,0.0,0.0,0.0,53.3661461485,0.0,0.0,0.0,0.0,37.540618499,0.0,0.0,0.0,0.0,57.1756786011
NODE_182_length_19031_cov_4_18966,0.0,0.0,0.0,0.0,11.2548560172,0.0,0.0,0.0,0.0,11.3245223701,0.0,0.0,0.0,0.0,8.64182012444
NODE_479_length_10961_cov_4_7384,0.0,0.0,0.0,0.0,26.022133543,0.0,0.0,0.0,0.0,25.5927279251,0.0,0.0,0.0,0.0,18.025614704
NODE_360_length_12703_cov_6_82298,0.0,0.0,0.0,0.0,31.007506007,0.0,0.0,0.0,0.0,46.4062996205,0.0,0.0,0.0,0.0,30.2463704355
NODE_456_length_11235_cov_14_175,0.0,0.0,0.0,93.5489020449,75.9891621024,0.0,0.0,0.0,182.580751687,76.9167100427,0.0,0.0,0.0,13.6453912595,63.067828686
NODE_101_length_25090_cov_7_33725,0.0,0.0,0.0,0.0,39.8829797118,0.0,0.0,0.0,0.0,39.8955650469,0.0,0.0,0.0,0.0,29.635332649
NODE_208_length_17566_cov_11_8636,0.0,0.0,0.0,0.0,62.4682276925,0.0,0.0,0.0,0.0,66.7696609466,0.0,0.0,0.0,0.0,53.116641876
NODE_528_length_10365_cov_8_52425,0.0,0.0,0.0,0.0,46.4168390775,0.0,0.0,0.0,0.0,51.0122980157,0.0,0.0,0.0,0.0,44.7366950887
NODE_188_length_18875_cov_5_47072,0.0,0.0,0.0,4.56587301724,29.9877707303,0.0,0.0,0.0,9.15431021992,42.7353535312,0.0,0.0,0.0,0.0,35.3965460653
NODE_489_length_10781_cov_24_3939,0.0,0.0,0.0,544.849403433,131.017099072,0.0,0.0,0.0,983.498653811,133.504690326,0.0,0.0,0.0,56.8493906276,105.622245965
NODE_524_length_10414_cov_5_45709,0.0,0.0,18.6267043434,10.3332915653,30.5920583017,0.0,0.0,8.94357802018,21.1166910594,31.6532521292,0.0,0.0,10.667435703,0.0,26.8856626094
NODE_538_length_10286_cov_4_21826,0.0,0.0,0.0,12.4274137762,24.058198936,0.0,0.0,0.0,20.330431286,26.9433590334,0.0,0.0,0.0,0.0,16.367083569
NODE_61_length_30270_cov_8_25957,0.0,0.0,0.0,13.0796813501,38.0323490244,0.0,0.0,0.0,23.0261790808,54.4061915701,0.0,0.0,0.0,0.0,52.1127940838
NODE_468_length_11074_cov_5_58626,0.0,0.0,0.0,0.0,31.7628654712,0.0,0.0,0.0,0.0,41.038406754,0.0,0.0,0.0,0.0,40.5903672512
NODE_320_length_13708_cov_6_45463,0.0,0.0,0.0,10.1273123315,35.0864471139,0.0,0.0,0.0,15.3882269954,37.8523026009,0.0,0.0,0.0,0.0,26.4928526037
NODE_520_length_10433_cov_3_97225,0.0,0.0,0.0,0.0,21.7543525701,0.0,0.0,0.0,0.0,25.0039912881,0.0,0.0,0.0,0.0,17.4582224736
NODE_266_length_15384_cov_26_5321,0.0,0.0,0.0,9.20040577909,120.215458734,0.0,0.0,0.0,22.5768877816,128.760165664,0.0,0.0,0.0,0.0,114.351357202
NODE_523_length_10421_cov_9_65146,0.0,0.0,0.0,0.0,57.7849990143,0.0,0.0,0.0,0.0,58.8044005639,0.0,0.0,0.0,0.0,51.5454018534
NODE_554_length_10098_cov_15_839,0.0,0.0,0.0,35.2224489901,81.3899822717,0.0,0.0,0.0,46.6139722855,89.8689160562,0.0,0.0,0.0,9.34036641143,91.8302502112
NODE_137_length_22033_cov_4_94026,0.0,0.0,0.0,0.0,26.1354374627,0.0,0.0,0.0,0.0,28.9173583456,0.0,0.0,0.0,0.0,20.5134114065
NODE_171_length_19805_cov_3_99868,0.0,0.0,0.0,0.0,21.8676564897,0.0,0.0,0.0,0.0,19.0473617846,0.0,0.0,0.0,0.0,20.5134114065
NODE_409_length_11912_cov_7_77676,0.0,0.0,17.6516151228,186.136567665,43.6220090598,0.0,0.0,0.0,337.080797178,48.9690355697,0.0,0.0,0.0,19.6416758693,39.2810005656
NODE_80_length_27407_cov_5_76623,0.0,0.0,0.0,14.3842164979,31.9517053373,0.0,0.0,0.0,26.0588953499,34.4237774797,0.0,0.0,0.0,0.0,28.1513837387
NODE_121_length_23428_cov_8_36375,0.0,0.0,0.0,0.0,39.4297640333,0.0,0.0,0.0,0.0,50.0079825762,0.0,0.0,0.0,0.0,35.2656093967
NODE_186_length_18926_cov_4_63314,0.0,0.0,0.0,4.60020288955,25.2290061056,0.0,0.0,0.0,11.176121066,26.4238855302,0.0,0.0,0.0,0.0,19.6405002828
NODE_476_length_10971_cov_3_87743,0.0,0.0,0.0,0.0,21.5277447308,0.0,0.0,0.0,0.0,23.1685182434,0.0,0.0,0.0,0.0,19.9023736199
NODE_413_length_11849_cov_5_74173,0.0,0.0,0.0,0.0,30.7808981677,0.0,0.0,0.0,0.0,29.4368318489,0.0,0.0,0.0,0.0,22.5647525472
NODE_322_length_13642_cov_7_52712,0.0,0.0,0.0,0.0,40.7516430957,0.0,0.0,0.0,0.0,42.1466168942,0.0,0.0,0.0,0.0,30.3336615479
NODE_77_length_12138_cov_12_4256,245.658301793,0.0,0.0,0.0,0.0,28.0928204008,0.0,0.0,0.0,0.0,21.6224103331,0.0,0.0,0.0,0.0
NODE_85_length_11155_cov_11_1715,217.206351586,0.0,0.0,0.0,0.0,54.6249285571,0.0,0.0,0.0,0.0,40.9186933932,0.0,0.0,0.0,0.0
NODE_18_length_24616_cov_7_12789,142.537331041,0.0,0.0,0.0,0.0,22.9801423585,0.0,0.0,0.0,0.0,20.3007471098,0.0,0.0,0.0,0.0
NODE_82_length_11301_cov_4_66219,79.2490905785,0.0,0.0,0.0,0.0,13.8849572096,0.0,0.0,0.0,0.0,9.78030785237,0.0,0.0,0.0,0.0
NODE_3_length_30437_cov_8_3661,121.580040888,0.0,0.0,0.0,0.0,25.2404842298,0.0,0.0,0.0,0.0,18.9262173576,0.0,0.0,0.0,0.0
NODE_78_length_12129_cov_4_23555,83.829160612,23.8426184268,0.0,0.0,0.0,15.0151281452,0.0,0.0,0.0,0.0,10.9962380178,0.0,0.0,0.0,0.0
NODE_59_length_15337_cov_8_08068,164.188571199,0.0,0.0,0.0,0.0,77.8741592336,0.0,0.0,0.0,0.0,50.6461347166,0.0,0.0,0.0,0.0
NODE_33_length_19326_cov_11_1706,167.380741222,0.0,0.0,0.0,0.0,27.1779201195,0.0,0.0,0.0,0.0,19.4020161179,0.0,0.0,0.0,0.0
NODE_30_length_20131_cov_9_42175,186.950131365,0.0,0.0,0.0,0.0,54.4634755662,0.0,0.0,0.0,0.0,32.9358475245,0.0,0.0,0.0,0.0
NODE_94_length_10535_cov_16_2856,270.779291977,37.7085383629,0.0,0.0,0.0,21.5270654412,0.0,0.0,0.0,0.0,19.2962830601,0.0,0.0,0.0,0.0
NODE_56_length_15526_cov_7_92961,78.9715105765,0.0,0.0,0.0,0.0,26.0477491839,0.0,0.0,0.0,0.0,21.0937450438,0.0,0.0,0.0,0.0
NODE_100_length_10311_cov_5_35345,99.3736407254,0.0,0.0,0.0,0.0,20.9350711416,0.0,0.0,0.0,0.0,15.6484925638,0.0,0.0,0.0,0.0
NODE_91_length_10764_cov_6_804,135.320250988,0.0,0.0,0.0,0.0,24.9175782482,0.0,0.0,0.0,0.0,18.9790838865,0.0,0.0,0.0,0.0
NODE_48_length_16728_cov_43_8438,853.280926229,0.0,0.0,0.0,0.0,67.2720795038,0.0,0.0,0.0,0.0,55.2455227337,0.0,0.0,0.0,0.0
NODE_103_length_10135_cov_20_7694,415.259683031,0.0,0.0,0.0,0.0,99.77794832,0.0,0.0,0.0,0.0,79.6698591001,0.0,0.0,0.0,0.0
NODE_64_length_15037_cov_6_18749,125.743740918,0.0,0.0,0.0,0.0,87.5613386821,0.0,0.0,0.0,0.0,61.959571908,0.0,0.0,0.0,0.0
NODE_39_length_18741_cov_13_6777,265.921641941,0.0,0.0,0.0,0.0,27.7160967555,0.0,0.0,0.0,0.0,22.1510756224,0.0,0.0,0.0,0.0
NODE_50_length_16278_cov_6_32429,75.7793405532,0.0,0.0,0.0,0.0,46.9290026618,0.0,0.0,0.0,0.0,37.4295024837,0.0,0.0,0.0,0.0
NODE_335_length_14230_cov_3_66998,0.0,0.0,0.0,0.0,0.0,0.0,22.3036844424,0.0,0.0,0.0,0.0,27.392414536,0.0,0.0,0.0
NODE_408_length_12550_cov_4_9884,0.0,0.0,0.0,0.0,0.0,0.0,31.0568285255,0.0,0.0,0.0,0.0,23.4336040436,0.0,0.0,0.0
NODE_222_length_18553_cov_5_22829,0.0,0.0,22.877093254,0.0,0.0,0.0,32.0668066889,24.7220855842,0.0,0.0,0.0,20.6241256297,32.7379923297,0.0,0.0
NODE_437_length_11945_cov_7_04205,0.0,0.0,535.649011885,59.4936687133,6.53385936566,0.0,29.8364382447,447.106188992,124.397528449,8.41547075208,0.0,15.7075384053,501.185556733,0.0,0.0
NODE_444_length_11846_cov_4_66856,0.0,0.0,45.0291201645,0.0,0.0,0.0,24.7023825806,42.2456815425,0.0,0.0,0.0,17.2399811765,57.8984268843,0.0,0.0
NODE_499_length_11085_cov_5_2563,0.0,0.0,0.0,0.0,0.0,0.0,32.6138781941,0.0,0.0,0.0,0.0,27.0731556253,5.14979654625,0.0,0.0
NODE_237_length_17881_cov_5_0469,0.0,0.0,0.0,0.0,0.0,0.0,31.4776527602,0.0,0.0,0.0,0.0,24.1998254292,0.0,0.0,0.0
NODE_526_length_10697_cov_6_13325,0.0,0.0,0.0,0.0,0.0,0.0,37.4112744704,0.0,0.0,0.0,0.0,29.754930475,0.0,0.0,0.0
NODE_438_length_11928_cov_14_8951,0.0,27.9009364569,263.824139909,0.0,0.0,0.0,90.477210474,347.636150524,0.0,0.0,0.0,54.8486808541,415.404659977,0.0,0.0
NODE_151_length_22569_cov_5_10993,0.0,0.0,3.30030197763,0.0,0.0,0.0,30.8884988316,0.0,0.0,0.0,0.0,25.6045646362,4.59803263058,0.0,0.0
NODE_135_length_23995_cov_4_40472,0.0,25.8717774418,0.0,0.0,0.0,0.0,26.680256484,0.0,0.0,0.0,0.0,26.5623413682,0.0,0.0,0.0
NODE_235_length_17999_cov_4_78104,0.0,36.0175725171,0.0,0.0,0.0,0.0,29.2052018925,0.0,0.0,0.0,0.0,23.5613076079,0.0,0.0,0.0
NODE_455_length_11696_cov_3_3882,0.0,0.0,0.0,0.0,0.0,0.0,20.409975386,0.0,0.0,0.0,0.0,23.8805665186,0.0,0.0,0.0
NODE_428_length_12161_cov_14_36,0.0,0.0,0.0,0.0,0.0,0.0,47.5110561047,0.0,0.0,0.0,0.0,28.4778948323,0.0,0.0,0.0
NODE_44_length_39709_cov_27_2152,0.0,85.3937752165,19.8018118658,0.0,0.0,0.0,112.486317952,21.3046208123,0.0,0.0,0.0,83.8373899435,24.4247493337,0.0,0.0
NODE_306_length_15383_cov_38_4479,0.0,70.6823723574,0.0,0.0,0.0,0.0,170.012990844,0.0,0.0,0.0,0.0,121.829200314,0.0,0.0,0.0
NODE_250_length_17334_cov_5_77557,0.0,0.0,7.65070003905,0.0,0.0,0.0,20.0733159982,8.39823789699,0.0,0.0,0.0,12.8342082092,10.0053190041,0.0,0.0
NODE_69_length_34575_cov_4_30408,0.0,25.7026808573,0.0,0.0,0.0,0.0,26.596091637,0.0,0.0,0.0,0.0,15.5159830588,0.0,0.0,0.0
NODE_350_length_13818_cov_25_8011,0.0,0.0,0.0,0.0,0.0,0.0,155.031648087,0.0,0.0,0.0,0.0,48.7827615513,0.0,0.0,0.0
NODE_479_length_11345_cov_4_64083,0.0,0.0,0.0,0.0,0.0,0.0,28.3214709995,0.0,0.0,0.0,0.0,27.7755252288,0.0,0.0,0.0
NODE_287_length_16154_cov_3_62731,0.0,0.0,0.0,0.0,0.0,0.0,21.9249426311,0.0,0.0,0.0,0.0,11.4933207843,0.0,0.0,0.0
NODE_295_length_15856_cov_5_00259,0.0,0.0,35.5782554104,0.0,0.0,0.0,30.6780867142,37.0104163599,0.0,0.0,0.0,15.132872366,54.7349804345,0.0,0.0
NODE_369_length_13327_cov_6_68354,0.0,0.0,0.0,0.0,0.0,0.0,40.5253738076,0.0,0.0,0.0,0.0,23.4974558257,0.0,0.0,0.0
NODE_474_length_11413_cov_3_8527,0.0,0.0,21.7269880194,0.0,0.0,0.0,13.2138809715,21.2319087959,0.0,0.0,0.0,0.0,21.7027140163,0.0,0.0
